show_id,type,title,director,cast,country,date_added,release_year,rating,genres,language,popularity,vote_count,vote_average,budget,revenue,ROI
12201,Movie,Edge of Darkness,Martin Campbell,"Mel Gibson, Ray Winstone, Danny Huston, Bojana Novaković, Shawn Roberts","United Kingdom, United States of America",2010-01-28,2010,6.3,"Crime, Drama, Mystery, Thriller",en,17.755,1551,6.3,80000000,81126522,1.01
34813,Movie,The Losers,Sylvain White,"Jeffrey Dean Morgan, Zoe Saldaña, Chris Evans, Idris Elba, Columbus Short",United States of America,2010-04-23,2010,6.3,"Action, Adventure, Crime, Mystery, Thriller",en,17.425,1830,6.3,25000000,23580000,0.94
22971,Movie,Dear John,Lasse Hallström,"Amanda Seyfried, Channing Tatum, Richard Jenkins, Henry Thomas, D.J. Cotrona",United States of America,2010-02-04,2010,6.8,"Drama, Romance, War",en,17.041,4162,6.8,25000000,114977104,4.6
38408,Movie,Life As We Know It,Greg Berlanti,"Katherine Heigl, Josh Duhamel, Josh Lucas, Alexis Clagett, Brynn Clagett",United States of America,2010-10-02,2010,6.9,"Comedy, Romance, Drama",en,17.009,3135,6.9,38000000,105734416,2.78
42949,Movie,Arthur 3: The War of the Two Worlds,Luc Besson,"Freddie Highmore, Mia Farrow, Robert Stanton, Penny Balfour, David Gasman",France,2010-08-22,2010,5.78,"Animation, Adventure, Fantasy, Family",fr,16.847,1532,5.78,70200000,33885979,0.48
32823,Movie,Get Him to the Greek,Nicholas Stoller,"Jonah Hill, Russell Brand, Rose Byrne, Elisabeth Moss, Tyler McKinney",United States of America,2010-06-03,2010,6.0,"Adventure, Comedy, Music",en,16.656,1783,6.0,40000000,90029656,2.25
23742,Movie,Cop Out,Kevin Smith,"Bruce Willis, Tracy Morgan, Seann William Scott, Ana de la Reguera, Adam Brody",United States of America,2010-02-26,2010,5.5,"Action, Comedy, Crime",en,16.596,1519,5.5,30000000,55600000,1.85
42888,Movie,How Do You Know,James L. Brooks,"Reese Witherspoon, Paul Rudd, Owen Wilson, Jack Nicholson, Kathryn Hahn",United States of America,2010-12-17,2010,5.305,"Comedy, Drama, Romance",en,16.422,992,5.305,120000000,48668907,0.41
58857,Movie,13 Assassins,Takashi Miike,"Koji Yakusho, Takayuki Yamada, Yûsuke Iseya, Goro Inagaki, Kazue Fukiishi","Japan, United Kingdom",2010-09-09,2010,7.3,"Adventure, Drama, Action",ja,16.249,1141,7.3,6000000,17555141,2.93
39486,Movie,Secretariat,Randall Wallace,"Diane Lane, John Malkovich, Scott Glenn, Dylan Walsh, Fred Thompson",United States of America,2010-08-20,2010,7.4,Drama,en,16.175,599,7.4,35000000,60300000,1.72
44603,Movie,Hereafter,Clint Eastwood,"Matt Damon, Cécile de France, Bryce Dallas Howard, Thierry Neuvic, Cyndi Mayo Davis",United States of America,2010-10-22,2010,6.105,"Drama, Fantasy",en,16.103,1686,6.105,50000000,107000000,2.14
43930,Movie,"Tomorrow, When the War Began",Stuart Beattie,"Caitlin Stasey, Rachel Hurd-Wood, Phoebe Tonkin, Deniz Akdeniz, Lincoln Lewis",Australia,2010-08-08,2010,6.2,"Action, Adventure, Drama",en,16.093,505,6.2,27000000,16533595,0.61
37821,Movie,Killers,Robert Luketic,"Ashton Kutcher, Katherine Heigl, Tom Selleck, Catherine O'Hara, Katheryn Winnick",United States of America,2010-06-04,2010,6.0,"Action, Comedy, Thriller, Romance",en,15.861,2202,6.0,75000000,98159963,1.31
16290,Movie,Jackass 3D,Jeff Tremaine,"Johnny Knoxville, Bam Margera, Ryan Dunn, Steve-O, Chris Pontius",United States of America,2010-10-15,2010,6.6,"Comedy, Documentary, Action",en,15.68,1364,6.6,20000000,117224271,5.86
41515,Movie,Yogi Bear,Eric Brevig,"Dan Aykroyd, Justin Timberlake, Anna Faris, Tom Cavanagh, T.J. Miller","United States of America, New Zealand",2010-12-17,2010,5.6,"Comedy, Family, Animation, Adventure",en,15.564,891,5.6,80000000,203509374,2.54
35056,Movie,Date Night,Shawn Levy,"Steve Carell, Tina Fey, Mark Wahlberg, Taraji P. Henson, Jimmi Simpson",United States of America,2010-04-08,2010,6.1,"Comedy, Action, Adventure",en,15.339,2873,6.1,55000000,152300000,2.77
44040,Movie,Devil,John Erick Dowdle,"Chris Messina, Bojana Novaković, Jenny O'Hara, Logan Marshall-Green, Jacob Vargas",United States of America,2010-09-16,2010,6.1,"Horror, Mystery, Thriller",en,15.29,2899,6.1,10000000,33583175,3.36
34806,Movie,The Back-Up Plan,Alan Poul,"Jennifer Lopez, Alex O'Loughlin, Michaela Watkins, Eric Christian Olsen, Anthony Anderson",United States of America,2010-04-23,2010,6.1,"Comedy, Romance",en,15.209,1408,6.1,35000000,77477008,2.21
44945,Movie,Trust,David Schwimmer,"Clive Owen, Catherine Keener, Liana Liberato, Jason Clarke, Viola Davis",United States of America,2010-09-10,2010,6.6,"Crime, Drama, Thriller",en,15.156,968,6.6,9500000,120000,0.01
46332,Movie,Of Gods and Men,Xavier Beauvois,"Lambert Wilson, Michael Lonsdale, Olivier Rabourdin, Philippe Laudenbach, Jacques Herlin",France,2010-09-08,2010,6.669,"Drama, History",fr,14.973,376,6.669,4000000,41424067,10.36
45657,Movie,The Ward,John Carpenter,"Amber Heard, Mamie Gummer, Danielle Panabaker, Jared Harris, Laura-Leigh","United Kingdom, United States of America",2010-09-13,2010,5.771,"Horror, Mystery, Thriller",en,14.936,1211,5.771,10000000,5343820,0.53
39013,Movie,Winter's Bone,Debra Granik,"Jennifer Lawrence, John Hawkes, Kevin Breznahan, Dale Dickey, Garret Dillahunt","Netherlands, United States of America",2010-06-11,2010,6.8,"Drama, Mystery",en,14.694,1790,6.8,2000000,13831503,6.92
43933,Movie,Monsters,Gareth Edwards,"Scoot McNairy, Whitney Able, Mario Zuniga Benavides, Annalee Jefferies, Justin Hall",United Kingdom,2010-06-18,2010,6.222,"Drama, Thriller, Science Fiction",en,14.676,1608,6.222,500000,5639730,11.28
49852,Movie,The Nutcracker,Andrei Konchalovsky,"Elle Fanning, Nathan Lane, John Turturro, Frances de la Tour, Charlie Rowe","United Kingdom, Hungary",2010-11-24,2010,5.1,"Music, Fantasy, Family, Adventure",en,14.574,189,5.1,90000000,17177993,0.19
45132,Movie,Super,James Gunn,"Rainn Wilson, Elliot Page, Liv Tyler, Kevin Bacon, Gregg Henry",United States of America,2010-11-26,2010,6.538,"Comedy, Action, Drama",en,14.298,1597,6.538,2500000,1185012,0.47
43919,Movie,Hatchet II,Adam Green,"Danielle Harris, Kane Hodder, Tony Todd, Parry Shen, R.A. Mihailoff",United States of America,2010-10-01,2010,5.5,"Horror, Comedy, Thriller",en,14.249,370,5.5,2500000,156190,0.06
38579,Movie,Marmaduke,Tom Dey,"Owen Wilson, Emma Stone, George Lopez, Caroline Sunshine, Finley Jacobsen",United States of America,2010-06-03,2010,5.2,"Family, Comedy",en,14.108,756,5.2,50000000,83761844,1.68
27585,Movie,Rabbit Hole,John Cameron Mitchell,"Nicole Kidman, Aaron Eckhart, Dianne Wiest, Miles Teller, Tammy Blanchard",United States of America,2010-12-16,2010,6.7,Drama,en,14.074,605,6.7,5000000,5144717,1.03
44639,Movie,Inside Job,Charles Ferguson,"Matt Damon, William Ackman, Barack Obama, George W. Bush, Jonathan Alpert",United States of America,2010-10-08,2010,7.7,"Documentary, Crime",en,14.038,944,7.7,2000000,7871522,3.94
26390,Movie,Brooklyn's Finest,Antoine Fuqua,"Richard Gere, Don Cheadle, Ethan Hawke, Wesley Snipes, Vincent D'Onofrio",United States of America,2010-03-04,2010,6.3,"Crime, Drama, Thriller",en,14.005,908,6.3,17000000,45700000,2.69
22972,Movie,Green Zone,Paul Greengrass,"Matt Damon, Greg Kinnear, Brendan Gleeson, Amy Ryan, Khalid Abdalla","France, Japan, Spain, United Kingdom, United States of America",2010-03-11,2010,6.5,"War, Action, Adventure, Drama, Thriller",en,13.96,2198,6.5,100000000,94882889,0.95
43552,Movie,Vanishing on 7th Street,Brad Anderson,"Hayden Christensen, Thandiwe Newton, John Leguizamo, Neal Huff, Jacob Latimore",United States of America,2010-09-11,2010,5.3,"Mystery, Horror, Thriller",en,13.772,578,5.3,10000000,1671196,0.17
39691,Movie,Cats & Dogs: The Revenge of Kitty Galore,Brad Peyton,"James Marsden, Nick Nolte, Christina Applegate, Bette Midler, Pascale Hutton","United States of America, Australia",2010-07-29,2010,5.2,"Family, Adventure, Comedy, Fantasy, Action, Animation",en,13.713,643,5.2,85000000,112483764,1.32
41210,Movie,The Switch,"Will Speck, Josh Gordon","Jennifer Aniston, Jason Bateman, Patrick Wilson, Thomas Robinson, Jeff Goldblum",United States of America,2010-05-11,2010,6.2,"Comedy, Romance, Drama",en,13.691,1903,6.2,19000000,49830607,2.62
12819,Movie,Alpha and Omega,"Anthony Bell, Ben Gluck","Justin Long, Hayden Panettiere, Dennis Hopper, Danny Glover, Larry Miller","India, United States of America",2010-09-16,2010,5.9,"Animation, Family, Comedy, Adventure, Romance",en,13.599,512,5.9,20000000,50507267,2.53
38357,Movie,Morning Glory,Roger Michell,"Rachel McAdams, Harrison Ford, Diane Keaton, Patrick Wilson, Jeff Goldblum",United States of America,2010-11-10,2010,6.3,"Drama, Comedy, Romance",en,13.541,1508,6.3,40000000,60040976,1.5
46420,Movie,The Loved Ones,Sean Byrne,"Xavier Samuel, Robin McLeavy, John Brumpton, Richard Wilson, Victoria Thaine",Australia,2010-08-04,2010,6.7,Horror,en,13.353,755,6.7,4000000,358399,0.09
42194,Movie,Tekken,Dwight H. Little,"Jonathan Patrick Foo, Kelly Overton, Cary-Hiroyuki Tagawa, Ian Anthony Dale, Luke Goss","Japan, United States of America",2010-03-20,2010,5.4,"Crime, Drama, Action, Thriller, Science Fiction",en,13.226,690,5.4,30000000,967000,0.03
38363,Movie,Fair Game,Doug Liman,"Naomi Watts, Sean Penn, Sam Shepard, Noah Emmerich, Michael Kelly","United States of America, United Arab Emirates",2010-05-20,2010,6.474,"Drama, Thriller",en,13.226,787,6.474,22000000,25806953,1.17
43923,Movie,It's Kind of a Funny Story,"Anna Boden, Ryan Fleck","Keir Gilchrist, Emma Roberts, Zach Galifianakis, Viola Davis, Lauren Graham",United States of America,2010-10-08,2010,7.0,"Comedy, Drama",en,13.185,2343,7.0,8000000,6491240,0.81
37414,Movie,The Killer Inside Me,Michael Winterbottom,"Casey Affleck, Kate Hudson, Jessica Alba, Ned Beatty, Tom Bower","Canada, Sweden, United Kingdom, United States of America",2010-02-19,2010,5.8,"Crime, Drama, Thriller",en,13.148,587,5.8,13000000,3977192,0.31
48838,Movie,London Boulevard,William Monahan,"Colin Farrell, Keira Knightley, David Thewlis, Anna Friel, Ben Chaplin","United Kingdom, United States of America",2010-11-10,2010,5.9,"Drama, Crime",en,13.124,751,5.9,25000000,8307227,0.33
35690,Movie,The Last Song,Julie Anne Robinson,"Miley Cyrus, Greg Kinnear, Bobby Coleman, Liam Hemsworth, Hallock Beals",United States of America,2010-03-31,2010,7.2,"Drama, Family, Romance",en,13.119,3312,7.2,20000000,89137047,4.46
37034,Movie,True Legend,Yuen Woo-Ping,"Vincent Zhao Wenzhuo, Zhou Xun, Andy On Chi-Kit, Guo Xiaodong, Jay Chou","China, Hong Kong, United States of America",2010-02-09,2010,6.6,"Action, Fantasy",zh,12.973,221,6.6,20000000,6820000,0.34
8952,Movie,I Love You Phillip Morris,"John Requa, Glenn Ficarra","Jim Carrey, Ewan McGregor, Leslie Mann, Rodrigo Santoro, Brennan Brown","France, United States of America",2010-02-04,2010,6.4,"Comedy, Crime, Drama, Romance",en,12.571,1664,6.4,13000000,20768906,1.6
101669,Movie,Mother's Day,Darren Lynn Bousman,"Rebecca De Mornay, Jaime King, Frank Grillo, Patrick John Flueger, Warren Kole",United States of America,2010-09-23,2010,6.505,"Thriller, Crime, Horror",en,12.557,429,6.505,11000000,863000,0.08
38303,Movie,You Again,Andy Fickman,"Kristen Bell, Jamie Lee Curtis, Sigourney Weaver, Odette Annable, Victor Garber",United States of America,2010-09-23,2010,6.281,"Comedy, Romance",en,12.44,1245,6.281,20000000,32054369,1.6
38073,Movie,Going the Distance,Nanette Burstein,"Drew Barrymore, Justin Long, Charlie Day, Jason Sudeikis, Christina Applegate",United States of America,2010-08-27,2010,6.1,"Comedy, Drama, Romance",en,12.269,727,6.1,32000000,42045846,1.31
48034,Movie,Little White Lies,Guillaume Canet,"François Cluzet, Marion Cotillard, Benoît Magimel, Gilles Lellouche, Jean Dujardin",France,2010-10-20,2010,7.107,"Comedy, Drama",fr,12.242,1565,7.107,25000000,48531470,1.94
37495,Movie,Four Lions,Chris Morris,"Riz Ahmed, Nigel Lindsay, Kayvan Novak, Adeel Akhtar, Arsher Ali","France, United Kingdom",2010-05-07,2010,6.955,"Comedy, Crime, Drama",en,12.234,1158,6.955,3900000,6200000,1.59
38778,Movie,Dinner for Schmucks,Jay Roach,"Paul Rudd, Steve Carell, Stephanie Szostak, Jemaine Clement, Zach Galifianakis",United States of America,2010-07-30,2010,5.7,Comedy,en,12.162,1794,5.7,69000000,86387857,1.25
23830,Movie,Last Night,Massy Tadjedin,"Keira Knightley, Sam Worthington, Eva Mendes, Guillaume Canet, Griffin Dunne","France, United States of America",2010-11-05,2010,6.115,"Drama, Romance",en,12.137,762,6.115,7000000,7644937,1.09
44147,Movie,Wild Target,Jonathan Lynn,"Bill Nighy, Emily Blunt, Rupert Grint, Rupert Everett, Eileen Atkins","France, United Kingdom",2010-06-17,2010,6.4,"Action, Comedy",en,12.018,718,6.4,8000000,3453043,0.43
41411,Movie,The Round Up,Roselyne Bosch,"Jean Reno, Mélanie Laurent, Gad Elmaleh, Raphaëlle Agogué, Sylvie Testud","France, Germany, Hungary",2010-03-10,2010,7.55,"Drama, History, War",fr,11.966,1007,7.55,20000000,25346148,1.27
41505,Movie,6 Souls,"Björn Stein, Måns Mårlind","Julianne Moore, Jonathan Rhys Meyers, Jeffrey DeMunn, Frances Conroy, Nate Corddry",United States of America,2010-03-27,2010,6.1,"Horror, Mystery, Thriller",en,11.89,709,6.1,22000000,851517,0.04
41110,Movie,I Am Love,Luca Guadagnino,"Tilda Swinton, Flavio Parenti, Edoardo Gabbriellini, Alba Rohrwacher, Pippo Delbono",Italy,2010-03-19,2010,6.8,"Drama, Romance",it,11.883,362,6.8,3600000,12014663,3.34
47904,Movie,Outside the Law,Rachid Bouchareb,"Jamel Debbouze, Roschdy Zem, Sami Bouajila, Chafia Boudraa, Bernard Blancan","Algeria, Belgium, France, Italy, Tunisia",2010-09-21,2010,6.6,"Action, Drama, History, War",fr,11.803,194,6.6,30000000,3470487,0.12
43931,Movie,My Soul to Take,Wes Craven,"Max Thieriot, John Magaro, Denzel Whitaker, Zena Grey, Nick Lashaway",United States of America,2010-10-08,2010,5.5,"Horror, Mystery",en,11.799,519,5.5,25000000,21500813,0.86
52015,Movie,Stake Land,Jim Mickle,"Connor Paolo, Nick Damici, Danielle Harris, Kelly McGillis, Gregory Jones",United States of America,2010-09-30,2010,6.2,"Drama, Horror, Science Fiction",en,11.743,800,6.2,650000,33245,0.05
38843,Movie,Ramona and Beezus,Elizabeth Allen Rosenbaum,"Joey King, Selena Gomez, John Corbett, Bridget Moynahan, Ginnifer Goodwin",United States of America,2010-07-23,2010,6.5,"Comedy, Family",en,11.688,755,6.5,15000000,27293743,1.82
148284,Movie,Enthiran,Shankar,"Rajinikanth, Aishwarya Rai Bachchan, Danny Denzongpa, Santhanam, Karunas",India,2010-10-01,2010,6.6,"Action, Science Fiction",ta,11.482,222,6.6,26400000,62000000,2.35
44113,Movie,Stone,John Curran,"Robert De Niro, Edward Norton, Milla Jovovich, Frances Conroy, Enver Gjokaj",United States of America,2010-10-07,2010,5.3,"Drama, Thriller, Action, Mystery",en,11.406,689,5.3,22000000,9479718,0.43
41479,Movie,The Joneses,Derrick Borte,"David Duchovny, Demi Moore, Amber Heard, Benjamin Hollingsworth, Lauren Hutton",United States of America,2010-04-16,2010,6.188,"Comedy, Drama",en,11.396,594,6.188,10000000,7022728,0.7
44129,Movie,The Company Men,John Wells,"Ben Affleck, Tommy Lee Jones, Chris Cooper, Kevin Costner, Maria Bello",United States of America,2010-10-21,2010,6.5,Drama,en,11.394,734,6.5,15000000,4882577,0.33
39210,Movie,Somewhere,Sofia Coppola,"Stephen Dorff, Elle Fanning, Chris Pontius, Laura Chiatti, Lala Sloatman","France, Italy, Japan, United States of America",2010-09-03,2010,6.1,Drama,en,11.034,749,6.1,8000000,14788642,1.85
41592,Movie,StreetDance 3D,"Max Giwa, Dania Pasquini","Nichola Burley, Richard Winsor, Ukweli Roach, Frank Harper, George Sampson",United Kingdom,2010-05-19,2010,6.5,"Music, Romance, Drama",en,11.017,408,6.5,5773100,18144030,3.14
39781,Movie,The Kids Are All Right,Lisa Cholodenko,"Julianne Moore, Annette Bening, Mark Ruffalo, Mia Wasikowska, Josh Hutcherson",United States of America,2010-07-09,2010,6.6,"Comedy, Drama",en,10.92,1495,6.6,3500000,34705850,9.92
52505,Movie,The Other Woman,Don Roos,"Natalie Portman, Scott Cohen, Charlie Tahan, Lauren Ambrose, Lisa Kudrow",United States of America,2010-10-28,2010,6.2,Drama,en,10.896,392,6.2,30000000,1451343,0.05
46528,Movie,The Warrior's Way,Lee Seung-moo,"Jang Dong-gun, Kate Bosworth, Geoffrey Rush, Danny Huston, Ti Lung","India, New Zealand, South Korea, United States of America",2010-12-01,2010,6.6,"Adventure, Fantasy, Action, Western, Thriller",en,10.893,622,6.6,42000000,11100000,0.26
41201,Movie,The Illusionist,Sylvain Chomet,"Jean-Claude Donda, Eilidh Rankin, Didier Gustin, Jil Aigrot, Jacques Tati","France, United Kingdom",2010-06-16,2010,7.2,"Animation, Drama",fr,10.871,620,7.2,18000000,6007194,0.33
41211,Movie,Heartbreaker,Pascal Chaumeil,"Romain Duris, Vanessa Paradis, Julie Ferrier, François Damiens, Andrew Lincoln","France, United States of America",2010-03-17,2010,6.6,"Romance, Comedy",fr,10.822,1350,6.6,8700000,47355187,5.44
44716,Movie,In a Better World,Susanne Bier,"Mikael Persbrandt, Trine Dyrholm, Ulrich Thomsen, William Jøhnk Nielsen, Markus Rygaard","Denmark, Sweden",2010-08-26,2010,7.118,Drama,da,10.775,412,7.118,15000000,13004198,0.87
27569,Movie,Extraordinary Measures,Tom Vaughan,"Brendan Fraser, Harrison Ford, Keri Russell, Courtney B. Vance, Meredith Droeger",United States of America,2010-01-21,2010,6.3,Drama,en,10.774,309,6.3,31000000,15134293,0.49
31867,Movie,Repo Men,Miguel Sapochnik,"Jude Law, Forest Whitaker, Alice Braga, Liev Schreiber, Carice van Houten","Canada, United States of America",2010-03-18,2010,6.323,"Action, Science Fiction, Thriller, Crime",en,10.714,1933,6.323,32000000,18409891,0.58
57695,Movie,The Princess of Montpensier,Bertrand Tavernier,"Mélanie Thierry, Lambert Wilson, Gaspard Ulliel, Grégoire Leprince-Ringuet, Raphaël Personnaz","France, Germany",2010-11-03,2010,6.375,"Action, Drama, History, Romance",fr,10.707,271,6.375,14734000,6775121,0.46
55890,Movie,Bereavement,Stevan Mena,"Michael Biehn, Alexandra Daddario, Brett Rickaby, Nolan Gerard Funk, Spencer List",United States of America,2010-07-16,2010,5.3,"Crime, Horror",en,10.623,189,5.3,2000000,10000000,5.0
48289,Movie,The Debt,John Madden,"Helen Mirren, Tom Wilkinson, Sam Worthington, Ciarán Hinds, Jessica Chastain",United States of America,2010-09-30,2010,6.6,"Drama, Thriller",en,10.548,895,6.6,20000000,45636368,2.28
30618,Movie,Bunraku,Guy Moshe,"Josh Hartnett, Demi Moore, Woody Harrelson, Ron Perlman, Gackt",United States of America,2010-09-01,2010,5.9,"Thriller, Action, Drama",en,10.297,321,5.9,25000000,129706,0.01
43754,Movie,The Killing Jar,Mark Young,"Michael Madsen, Harold Perrineau, Danny Trejo, Kevin Gage, Lew Temple",United States of America,2010-02-14,2010,5.4,"Drama, Thriller, Mystery",en,10.212,84,5.4,400,2,0.0
53457,Movie,Sarah's Key,Gilles Paquet-Brenner,"Kristin Scott Thomas, Mélusine Mayance, Niels Arestrup, Frédéric Pierrot, Michel Duchaussoy",France,2010-09-16,2010,7.3,"Drama, War",fr,10.117,682,7.3,10000000,17511906,1.75
43434,Movie,Carlos,Olivier Assayas,"Edgar Ramírez, Alexander Scheer, Nora Waldstätten, Talal Jurdi, Christoph Bach","Germany, France",2010-07-07,2010,7.0,"Crime, Drama, Thriller, History",en,10.023,205,7.0,18000000,871279,0.05
44629,Movie,Animal Kingdom,David Michôd,"Ben Mendelsohn, Joel Edgerton, Guy Pearce, Luke Ford, Jacki Weaver",Australia,2010-06-03,2010,6.804,"Crime, Drama",en,9.915,829,6.804,5000000,1000000,0.2
48492,Movie,Detective Dee and the Mystery of the Phantom Flame,Tsui Hark,"Andy Lau Tak-Wah, Li Bingbing, Deng Chao, Tony Leung Ka-Fai, Carina Lau Kar-Ling","China, Hong Kong",2010-09-18,2010,6.5,"Action, Adventure, Drama, Mystery",zh,9.903,401,6.5,13000000,51723285,3.98
